frame,tipo_objeto,confianza,id_tracking,x1,y1,x2,y2,mx1,my1,mx2,my2,confianza_matricula,texto_matricula
1453,car,0.75,83,1199,310,1260,355,,,,,,
1453,person,0.75,84,665,280,699,393,,,,,,
1454,car,0.87,78,1230,291,1603,550,1450.0,478.0,1538.0,501.0,0.83,0053JFW
1454,car,0.82,81,886,307,1017,358,,,,,,
1454,person,0.71,72,721,275,764,400,,,,,,
1454,car,0.75,83,1198,309,1263,357,,,,,,
1454,person,0.77,84,664,282,697,394,,,,,,
1455,car,0.88,78,1236,290,1629,558,1471.0,485.0,1563.0,508.0,0.8,0153JFW
1455,car,0.82,81,886,307,1017,359,,,,,,
1455,person,0.71,72,724,274,765,400,,,,,,
1455,car,0.74,83,1199,310,1262,357,,,,,,
1455,person,0.76,84,662,280,696,393,,,,,,
1456,car,0.84,78,1243,290,1657,569,1495.0,493.0,1592.0,518.0,0.81,0253JFW
1456,car,0.82,81,886,307,1017,359,,,,,,
1456,person,0.69,72,727,275,766,400,,,,,,
1456,car,0.76,83,1199,310,1260,358,,,,,,
1456,person,0.82,84,658,279,695,394,,,,,,
1456,person,0.62,73,695,293,734,399,,,,,,
1457,car,0.87,78,1250,289,1689,579,1524.0,503.0,1623.0,528.0,0.73,JSSJAM
1457,car,0.82,81,886,307,1017,359,,,,,,
1457,person,0.7,72,729,275,766,401,,,,,,
1457,car,0.8,83,1199,309,1262,359,,,,,,
1457,person,0.81,84,658,279,694,393,,,,,,
1457,person,0.64,73,696,289,736,400,,,,,,
1458,car,0.87,78,1252,288,1701,583,1524.0,501.0,1623.0,527.0,0.73,JCS3JFW
1458,car,0.82,81,886,307,1017,359,,,,,,
1458,person,0.7,72,730,276,766,401,,,,,,
1458,car,0.8,83,1200,308,1262,360,,,,,,
1458,person,0.82,84,658,279,694,393,,,,,,
1458,person,0.64,73,697,287,736,400,,,,,,
1459,car,0.88,78,1258,288,1727,592,1553.0,513.0,1659.0,539.0,0.76,055JAF
1459,car,0.82,81,886,307,1016,359,,,,,,
1459,person,0.74,72,730,276,767,401,,,,,,
1459,car,0.87,83,1200,309,1262,360,,,,,,
1459,person,0.81,84,656,279,694,394,,,,,,
1460,car,0.9,78,1267,288,1765,604,1589.0,523.0,1700.0,551.0,0.65,KSSJFM
1460,car,0.82,81,886,307,1017,358,,,,,,
1460,person,0.74,72,732,278,768,402,,,,,,
1460,car,0.86,83,1201,309,1261,360,,,,,,
1460,person,0.78,84,655,281,693,395,,,,,,
1460,person,0.64,73,701,289,738,402,,,,,,
1461,car,0.88,78,1273,288,1809,619,1632.0,536.0,1744.0,566.0,0.63,JSSFW
1461,car,0.83,81,885,307,1018,359,,,,,,
1461,person,0.7,72,732,279,770,402,,,,,,
1461,car,0.86,83,1201,309,1262,360,,,,,,
1461,person,0.7,84,653,282,692,395,,,,,,
1462,car,0.93,78,1282,287,1858,633,,,,,,
1462,car,0.82,81,885,307,1019,359,,,,,,
1462,person,0.68,72,734,279,772,402,,,,,,
1462,car,0.85,83,1201,309,1263,361,,,,,,
1462,person,0.63,84,651,282,692,396,,,,,,
1462,person,0.63,73,705,286,741,403,,,,,,
1463,car,0.91,78,1294,286,1904,646,,,,,,
1463,car,0.82,81,885,308,1020,359,,,,,,
1463,person,0.7,72,735,279,773,402,,,,,,
1463,car,0.84,83,1201,310,1264,361,,,,,,
1463,person,0.7,84,650,282,689,394,,,,,,
1463,person,0.74,73,706,285,742,402,,,,,,
1464,car,0.91,78,1300,286,1920,651,,,,,,
1464,car,0.82,81,885,308,1021,359,,,,,,
1464,person,0.7,72,736,280,774,401,,,,,,
1464,car,0.84,83,1201,310,1265,361,,,,,,
1464,person,0.7,84,650,282,689,393,,,,,,
1464,person,0.74,73,707,284,742,402,,,,,,
1465,car,0.94,78,1312,285,1920,662,,,,,,
1465,car,0.83,81,885,308,1021,359,,,,,,
1465,person,0.69,72,736,279,775,402,,,,,,
1465,car,0.83,83,1201,310,1265,362,,,,,,
1465,person,0.73,84,648,282,687,395,,,,,,
1465,person,0.61,73,708,287,743,402,,,,,,
1466,car,0.95,78,1326,284,1920,682,,,,,,
1466,car,0.83,81,885,307,1022,359,,,,,,
1466,person,0.72,72,736,279,777,402,,,,,,
1466,car,0.85,83,1202,309,1265,362,,,,,,
1466,person,0.72,84,646,280,686,395,,,,,,
1466,person,0.64,73,709,292,742,401,,,,,,
1466,car,0.64,85,1299,320,1344,349,,,,,,
1467,car,0.95,78,1342,284,1920,704,,,,,,
1467,car,0.83,81,886,308,1022,359,,,,,,
1467,person,0.71,72,737,280,779,401,,,,,,
1467,car,0.85,83,1202,310,1266,363,,,,,,
1467,person,0.74,84,645,281,685,396,,,,,,
1467,person,0.64,73,711,296,742,401,,,,,,
1467,car,0.66,85,1299,320,1344,349,,,,,,
1468,car,0.93,78,1359,284,1920,731,,,,,,
1468,car,0.83,81,886,308,1022,359,,,,,,
1468,person,0.73,72,740,280,781,401,,,,,,
1468,car,0.85,83,1202,309,1267,364,,,,,,
1468,person,0.73,84,643,283,683,395,,,,,,
1468,person,0.62,73,712,296,744,399,,,,,,
1468,car,0.66,85,1299,320,1344,349,,,,,,
1469,car,0.94,78,1377,284,1920,761,,,,,,
1469,car,0.83,81,886,308,1023,358,,,,,,
1469,person,0.73,72,743,282,783,400,,,,,,
1469,car,0.86,83,1202,309,1268,364,,,,,,
1469,person,0.77,84,642,285,680,396,,,,,,
1469,person,0.63,73,713,295,747,400,,,,,,
1469,car,0.65,85,1299,320,1344,349,,,,,,
1469,car,0.84,87,1366,322,1444,387,,,,,,
1470,car,0.94,78,1384,284,1920,772,,,,,,
1470,car,0.83,81,885,308,1024,358,,,,,,
1470,person,0.73,72,744,283,784,400,,,,,,
1470,car,0.86,83,1202,309,1268,365,,,,,,
1470,person,0.77,84,641,285,679,396,,,,,,
1470,person,0.63,73,713,295,748,400,,,,,,
1470,car,0.65,85,1299,320,1344,349,,,,,,
1470,car,0.84,87,1366,322,1447,387,,,,,,
1471,car,0.95,78,1404,283,1920,798,,,,,,
1471,car,0.83,81,886,308,1025,359,,,,,,
1471,person,0.76,72,746,284,784,400,,,,,,
1471,car,0.84,83,1202,309,1269,365,,,,,,
1471,person,0.67,84,640,285,678,397,,,,,,
1471,person,0.67,73,714,295,749,399,,,,,,
1471,car,0.65,85,1299,319,1344,349,,,,,,
1471,car,0.82,87,1365,322,1454,388,,,,,,
1472,car,0.96,78,1426,283,1920,832,,,,,,
1472,car,0.82,81,886,308,1026,359,,,,,,
1472,person,0.79,72,747,285,784,399,,,,,,
1472,car,0.86,83,1202,309,1269,366,,,,,,
1472,person,0.66,84,638,286,677,397,,,,,,
1472,person,0.72,73,716,297,751,397,,,,,,
1472,car,0.65,85,1299,320,1343,349,,,,,,
1472,car,0.84,87,1363,322,1457,388,,,,,,
1473,car,0.96,78,1454,282,1920,817,,,,,,
1473,car,0.82,81,886,308,1028,359,,,,,,
1473,person,0.8,72,749,285,785,399,,,,,,
1473,car,0.85,83,1202,310,1270,367,,,,,,
1473,person,0.63,84,636,282,677,397,,,,,,
1473,person,0.72,73,717,299,751,395,,,,,,
1473,car,0.65,85,1299,320,1343,349,,,,,,
1473,car,0.87,87,1363,323,1456,389,,,,,,
1473,car,0.65,80,1443,322,1521,382,,,,,,
1474,car,0.94,78,1487,282,1920,781,,,,,,
1474,car,0.81,81,887,308,1030,359,,,,,,
1474,person,0.79,72,749,283,785,400,,,,,,
1474,car,0.82,83,1203,310,1271,367,,,,,,
1474,person,0.69,84,634,281,675,398,,,,,,
1474,person,0.71,73,718,300,751,396,,,,,,
1474,car,0.62,85,1299,320,1343,349,,,,,,
1474,car,0.84,87,1361,323,1454,389,,,,,,
1474,car,0.63,80,1443,322,1525,385,,,,,,
1475,car,0.95,78,1526,282,1920,763,,,,,,
1475,car,0.8,81,890,308,1033,359,,,,,,
1475,person,0.78,72,750,282,786,401,,,,,,
1475,car,0.81,83,1203,310,1272,368,,,,,,
1475,person,0.7,84,632,279,674,397,,,,,,
1475,person,0.7,73,719,300,751,397,,,,,,
1475,car,0.64,85,1299,320,1343,349,,,,,,
1475,car,0.86,87,1359,323,1453,388,,,,,,
1475,car,0.74,80,1443,322,1527,387,,,,,,
1476,car,0.94,78,1569,281,1920,757,,,,,,
1476,car,0.79,81,892,307,1036,360,,,,,,
1476,person,0.77,72,751,281,786,401,,,,,,
1476,car,0.8,83,1204,310,1272,368,,,,,,
1476,person,0.71,84,632,280,671,399,,,,,,
1476,person,0.67,73,719,300,752,398,,,,,,
1476,car,0.65,85,1300,320,1343,349,,,,,,
1476,car,0.87,87,1356,322,1451,387,,,,,,
1476,car,0.68,80,1442,322,1529,387,,,,,,
1476,car,0.61,88,1171,312,1209,342,,,,,,
1477,car,0.94,78,1582,281,1920,754,,,,,,
1477,car,0.79,81,893,307,1038,360,,,,,,
1477,person,0.77,72,751,281,786,401,,,,,,
1477,car,0.8,83,1204,310,1272,368,,,,,,
1477,person,0.71,84,632,280,670,400,,,,,,
1477,person,0.67,73,719,300,752,399,,,,,,
1477,car,0.65,85,1300,319,1343,349,,,,,,
1477,car,0.87,87,1354,322,1451,386,,,,,,
1477,car,0.68,80,1442,322,1530,387,,,,,,
1477,car,0.62,88,1171,312,1209,342,,,,,,
1478,car,0.92,78,1622,283,1920,766,,,,,,
1478,car,0.81,81,894,307,1036,360,,,,,,
1478,person,0.79,72,752,281,788,400,,,,,,
1478,car,0.78,83,1204,310,1273,369,,,,,,
1478,person,0.73,84,630,280,669,400,,,,,,
1478,person,0.66,73,720,298,754,399,,,,,,
1478,car,0.68,85,1300,319,1343,349,,,,,,
1478,car,0.87,87,1353,322,1449,386,,,,,,
1478,car,0.67,80,1441,322,1531,387,,,,,,
1478,car,0.63,88,1172,311,1210,342,,,,,,
1479,car,0.91,78,1678,290,1920,796,,,,,,
1479,car,0.8,81,896,307,1037,360,,,,,,
1479,person,0.78,72,753,280,789,399,,,,,,
1479,car,0.79,83,1204,309,1273,369,,,,,,
1479,person,0.73,84,625,279,668,400,,,,,,
1479,person,0.62,73,721,297,754,399,,,,,,
1479,car,0.68,85,1300,320,1343,349,,,,,,
1479,car,0.88,87,1354,322,1448,385,,,,,,
1479,car,0.64,88,1172,311,1210,342,,,,,,
1480,car,0.83,78,1746,309,1920,827,,,,,,
1480,car,0.77,81,900,307,1038,360,,,,,,
1480,person,0.81,72,754,278,790,399,,,,,,
1480,car,0.81,83,1204,309,1274,370,,,,,,
1480,person,0.75,84,623,280,667,400,,,,,,
1480,person,0.61,73,722,296,755,399,,,,,,
1480,car,0.68,85,1300,320,1343,349,,,,,,
1480,car,0.87,87,1353,322,1446,385,,,,,,
1480,car,0.65,88,1171,311,1210,342,,,,,,
1481,car,0.74,81,905,307,1043,359,,,,,,
1481,person,0.81,72,754,278,791,400,,,,,,
1481,car,0.82,83,1204,309,1275,370,,,,,,
1481,person,0.77,84,622,279,666,400,,,,,,
1481,person,0.64,73,722,293,755,398,,,,,,
1481,car,0.68,85,1300,320,1343,349,,,,,,
1481,car,0.87,87,1352,321,1445,384,,,,,,
1481,car,0.63,88,1171,311,1211,342,,,,,,
1481,car,0.64,80,1439,321,1526,385,,,,,,
1482,car,0.7,81,916,307,1043,358,,,,,,
1482,person,0.78,72,755,277,793,400,,,,,,
1482,car,0.8,83,1205,309,1276,371,,,,,,
1482,person,0.76,84,621,277,665,400,,,,,,
1482,person,0.69,73,722,291,757,397,,,,,,
1482,car,0.67,85,1299,320,1344,349,,,,,,
1482,car,0.85,87,1351,321,1445,384,,,,,,
1482,car,0.63,88,1171,311,1211,342,,,,,,
1482,car,0.62,80,1439,321,1525,384,,,,,,
1483,car,0.71,81,920,307,1043,358,,,,,,
1483,person,0.78,72,756,277,794,400,,,,,,
1483,car,0.8,83,1205,310,1276,371,,,,,,
1483,person,0.76,84,621,276,665,399,,,,,,
1483,person,0.69,73,722,291,757,397,,,,,,
1483,car,0.67,85,1299,320,1344,349,,,,,,
1483,car,0.85,87,1351,321,1445,384,,,,,,
1483,car,0.63,88,1171,311,1211,342,,,,,,
1483,car,0.62,80,1439,321,1525,384,,,,,,
1484,car,0.75,81,918,307,1046,358,,,,,,
1484,person,0.8,72,757,277,795,399,,,,,,
1484,car,0.78,83,1205,310,1276,371,,,,,,
1484,person,0.76,84,620,275,664,399,,,,,,
1484,person,0.74,73,722,290,759,396,,,,,,
1484,car,0.66,85,1299,320,1343,349,,,,,,
1484,car,0.84,87,1350,321,1444,383,,,,,,
1484,car,0.61,88,1171,311,1211,342,,,,,,
1485,car,0.77,81,925,307,1051,357,,,,,,
1485,person,0.77,72,758,279,795,397,,,,,,
1485,car,0.78,83,1205,309,1278,372,,,,,,
1485,person,0.8,84,619,275,662,399,,,,,,
1485,person,0.71,73,723,290,760,396,,,,,,
1485,car,0.67,85,1300,320,1343,349,,,,,,
1485,car,0.84,87,1350,321,1443,383,,,,,,
1486,car,0.8,81,930,306,1051,357,,,,,,
1486,person,0.76,72,759,279,795,397,,,,,,
1486,car,0.76,83,1206,309,1279,373,,,,,,
1486,person,0.83,84,618,273,660,401,,,,,,
1486,person,0.72,73,723,291,759,394,,,,,,
1486,car,0.67,85,1300,320,1343,349,,,,,,
1486,car,0.8,87,1349,321,1442,383,,,,,,
1486,car,0.62,80,1436,322,1513,383,,,,,,
1487,car,0.8,81,933,306,1061,357,,,,,,
1487,person,0.75,72,760,280,797,397,,,,,,
1487,car,0.79,83,1206,309,1280,373,,,,,,
1487,person,0.8,84,617,274,660,401,,,,,,
1487,person,0.7,73,724,291,759,394,,,,,,
1487,car,0.68,85,1299,320,1344,349,,,,,,
1487,car,0.81,87,1348,321,1442,382,,,,,,
1487,car,0.64,80,1436,322,1511,383,,,,,,
1488,car,0.81,81,933,306,1062,357,,,,,,
1488,person,0.73,72,760,280,798,397,,,,,,
1488,car,0.81,83,1205,309,1281,373,,,,,,
1488,person,0.79,84,616,275,659,401,,,,,,
1488,person,0.71,73,725,291,760,394,,,,,,
1488,car,0.69,85,1299,320,1344,349,,,,,,
1488,car,0.81,87,1347,321,1441,382,,,,,,
1488,car,0.68,80,1433,322,1509,384,,,,,,
1489,car,0.81,81,934,306,1063,357,,,,,,
1489,person,0.73,72,761,280,799,398,,,,,,
1489,car,0.81,83,1205,308,1281,374,,,,,,
1489,person,0.79,84,615,275,658,401,,,,,,
1489,person,0.71,73,725,292,760,394,,,,,,
1489,car,0.69,85,1299,320,1344,349,,,,,,
1489,car,0.81,87,1346,322,1441,382,,,,,,
1489,car,0.68,80,1432,322,1509,384,,,,,,
1490,car,0.8,81,934,305,1063,358,,,,,,
1490,person,0.75,72,761,281,799,399,,,,,,
1490,car,0.81,83,1205,309,1282,374,,,,,,
1490,person,0.76,84,614,277,658,401,,,,,,
1490,person,0.71,73,726,293,761,394,,,,,,
1490,car,0.69,85,1299,320,1344,349,,,,,,
1490,car,0.79,87,1346,322,1438,382,,,,,,
1490,car,0.66,80,1429,322,1509,384,,,,,,
1491,car,0.8,81,934,306,1069,359,,,,,,
1491,person,0.74,72,762,282,800,399,,,,,,
1491,car,0.82,83,1205,308,1282,374,,,,,,
1491,person,0.72,84,613,278,657,401,,,,,,
1491,person,0.71,73,728,293,762,395,,,,,,
1491,car,0.7,85,1299,320,1344,349,,,,,,
1491,car,0.8,87,1345,322,1436,382,,,,,,
1491,car,0.72,80,1427,322,1511,384,,,,,,
1492,car,0.83,81,934,305,1072,360,,,,,,
1492,person,0.73,72,764,282,801,399,,,,,,
1492,car,0.81,83,1205,308,1283,375,,,,,,
1492,person,0.75,84,612,279,655,401,,,,,,
1492,person,0.75,73,729,292,764,396,,,,,,
1492,car,0.71,85,1299,320,1344,349,,,,,,
1492,car,0.79,87,1345,322,1437,382,,,,,,
1492,car,0.75,80,1427,323,1512,383,,,,,,
1493,car,0.8,81,934,305,1078,360,,,,,,
1493,person,0.74,72,766,281,803,398,,,,,,
1493,car,0.81,83,1205,308,1284,375,,,,,,
1493,person,0.73,84,609,280,653,402,,,,,,
1493,person,0.75,73,730,292,766,396,,,,,,
1493,car,0.72,85,1299,320,1344,349,,,,,,
1493,car,0.78,87,1344,322,1437,381,,,,,,
1493,car,0.75,80,1426,323,1512,383,,,,,,
1494,car,0.8,81,934,305,1083,360,,,,,,
1494,person,0.78,72,768,280,804,397,,,,,,
1494,car,0.79,83,1205,308,1285,376,,,,,,
1494,person,0.71,84,607,280,651,401,,,,,,
1494,person,0.75,73,731,292,768,397,,,,,,
1494,car,0.71,85,1298,320,1344,349,,,,,,
1494,car,0.76,87,1344,321,1434,381,,,,,,
1494,car,0.79,80,1424,323,1512,383,,,,,,
1495,car,0.8,81,934,305,1085,360,,,,,,
1495,person,0.78,72,768,280,804,397,,,,,,
1495,car,0.79,83,1205,308,1285,376,,,,,,
1495,person,0.7,84,606,280,649,401,,,,,,
1495,person,0.75,73,731,292,769,397,,,,,,
1495,car,0.71,85,1298,320,1344,349,,,,,,
1495,car,0.76,87,1344,321,1433,380,,,,,,
1495,car,0.79,80,1424,323,1512,383,,,,,,
1496,car,0.79,81,937,306,1086,359,,,,,,
1496,person,0.78,72,769,280,805,397,,,,,,
1496,car,0.74,83,1206,308,1286,375,,,,,,
1496,person,0.73,84,606,280,647,401,,,,,,
1496,person,0.76,73,731,293,770,397,,,,,,
1496,car,0.71,85,1298,320,1344,349,,,,,,
1496,car,0.76,87,1343,321,1428,380,,,,,,
1496,car,0.8,80,1424,323,1513,384,,,,,,
1497,car,0.84,81,941,306,1086,361,,,,,,
1497,person,0.79,72,769,279,807,398,,,,,,
1497,car,0.73,83,1206,308,1287,376,,,,,,
1497,person,0.76,84,604,279,646,401,,,,,,
1497,person,0.77,73,732,293,770,396,,,,,,
1497,car,0.71,85,1298,320,1344,349,,,,,,
1497,car,0.75,87,1341,321,1423,380,,,,,,
1497,car,0.79,80,1423,323,1514,383,,,,,,
1498,car,0.85,81,943,306,1087,360,,,,,,
1498,person,0.79,72,770,279,809,398,,,,,,
1498,car,0.69,83,1206,308,1288,377,,,,,,
1498,person,0.78,84,601,280,644,401,,,,,,
1498,person,0.77,73,733,295,770,395,,,,,,
1498,car,0.71,85,1298,320,1344,349,,,,,,
1498,car,0.78,87,1340,321,1419,379,,,,,,
1498,car,0.8,80,1422,323,1515,384,,,,,,
1499,car,0.86,81,945,307,1088,360,,,,,,
1499,person,0.82,72,771,279,810,397,,,,,,
1499,car,0.7,83,1206,307,1289,378,,,,,,
1499,person,0.78,84,599,280,641,402,,,,,,
1499,person,0.79,73,734,295,770,394,,,,,,
1499,car,0.7,85,1298,320,1344,349,,,,,,
1499,car,0.78,87,1340,321,1417,379,,,,,,
1499,car,0.82,80,1422,323,1517,385,,,,,,
1500,car,0.87,81,949,307,1091,361,,,,,,
1500,person,0.8,72,773,280,813,397,,,,,,
1500,car,0.74,83,1206,308,1291,380,,,,,,
1500,person,0.76,84,598,280,639,403,,,,,,
1500,person,0.76,73,734,295,771,394,,,,,,
1500,car,0.69,85,1298,320,1343,349,,,,,,
1500,car,0.82,87,1339,321,1416,379,,,,,,
1500,car,0.8,80,1425,323,1519,385,,,,,,
1500,car,0.62,88,1171,309,1212,343,,,,,,
1501,car,0.87,81,951,308,1092,361,,,,,,
1501,person,0.8,72,774,280,813,397,,,,,,
1501,car,0.74,83,1206,308,1291,381,,,,,,
1501,person,0.76,84,597,280,638,403,,,,,,
1501,person,0.76,73,734,295,771,394,,,,,,
1501,car,0.69,85,1298,320,1343,348,,,,,,
1501,car,0.82,87,1338,321,1416,379,,,,,,
1501,car,0.8,80,1426,323,1520,385,,,,,,
1501,car,0.62,88,1170,309,1212,343,,,,,,
1502,car,0.87,81,953,308,1095,360,,,,,,
1502,person,0.79,72,776,279,814,395,,,,,,
1502,car,0.74,83,1206,308,1291,381,,,,,,
1502,person,0.75,84,595,280,637,403,,,,,,
1502,person,0.71,73,735,293,772,395,,,,,,
1502,car,0.67,85,1299,319,1343,348,,,,,,
1502,car,0.82,87,1338,321,1414,378,,,,,,
1502,car,0.8,80,1425,323,1519,385,,,,,,
1503,car,0.88,81,955,307,1098,360,,,,,,
1503,person,0.79,72,776,281,814,396,,,,,,
1503,car,0.78,83,1206,308,1292,382,,,,,,
1503,person,0.72,84,593,279,636,404,,,,,,
1503,person,0.68,73,736,293,771,394,,,,,,
1503,car,0.65,85,1298,319,1343,348,,,,,,
1503,car,0.8,87,1338,321,1413,377,,,,,,
1503,car,0.77,80,1425,323,1521,385,,,,,,
1503,car,0.6,88,1172,308,1216,345,,,,,,
1504,car,0.88,81,957,307,1101,360,,,,,,
1504,person,0.8,72,777,283,814,397,,,,,,
1504,car,0.73,83,1207,308,1292,383,,,,,,
1504,person,0.76,84,591,281,633,404,,,,,,
1504,person,0.73,73,737,294,773,393,,,,,,
1504,car,0.62,85,1298,319,1342,348,,,,,,
1504,car,0.81,87,1338,321,1413,376,,,,,,
1504,car,0.74,80,1424,323,1523,385,,,,,,
1505,car,0.87,81,960,307,1104,360,,,,,,
1505,person,0.81,72,778,283,814,397,,,,,,
1505,car,0.71,83,1207,308,1294,384,,,,,,
1505,person,0.74,84,588,282,630,404,,,,,,
1505,person,0.74,73,737,295,774,392,,,,,,
1505,car,0.63,85,1298,319,1342,348,,,,,,
1505,car,0.82,87,1337,321,1412,375,,,,,,
1505,car,0.74,80,1425,322,1520,383,,,,,,
1505,car,0.6,88,1173,308,1218,346,,,,,,
1506,car,0.84,81,965,307,1108,362,,,,,,
1506,person,0.82,72,778,284,814,398,,,,,,
1506,car,0.73,83,1206,308,1295,385,,,,,,
1506,person,0.75,84,585,282,628,405,,,,,,
1506,person,0.73,73,738,295,775,393,,,,,,
1506,car,0.62,85,1299,319,1342,348,,,,,,
1506,car,0.84,87,1336,321,1411,375,,,,,,
1506,car,0.78,80,1422,323,1521,384,,,,,,
1506,car,0.6,88,1174,310,1217,346,,,,,,
1507,car,0.84,81,967,308,1110,362,,,,,,
1507,person,0.82,72,778,285,814,398,,,,,,
1507,car,0.73,83,1206,308,1296,385,,,,,,
1507,person,0.75,84,585,282,627,405,,,,,,
1507,person,0.73,73,738,295,776,393,,,,,,
1507,car,0.63,85,1300,319,1342,348,,,,,,
1507,car,0.84,87,1335,321,1411,375,,,,,,
1507,car,0.78,80,1421,323,1522,384,,,,,,
1507,car,0.6,88,1174,310,1217,346,,,,,,
1508,car,0.82,81,970,307,1112,362,,,,,,
1508,person,0.82,72,779,285,814,398,,,,,,
1508,car,0.73,83,1206,308,1296,386,,,,,,
1508,person,0.74,84,581,284,626,405,,,,,,
1508,person,0.73,73,738,295,777,393,,,,,,
1508,car,0.62,85,1300,319,1341,347,,,,,,
1508,car,0.85,87,1334,320,1411,374,,,,,,
1508,car,0.79,80,1421,323,1519,384,,,,,,
1508,car,0.61,88,1175,310,1217,346,,,,,,
1509,car,0.87,81,974,307,1116,362,,,,,,
1509,person,0.8,72,779,283,815,397,,,,,,
1509,car,0.72,83,1206,308,1298,387,,,,,,
1509,person,0.75,84,580,284,624,406,,,,,,
1509,person,0.71,73,738,295,778,393,,,,,,
1509,car,0.63,85,1301,319,1341,347,,,,,,
1509,car,0.85,87,1333,320,1410,374,,,,,,
1509,car,0.8,80,1423,323,1518,383,,,,,,
1509,car,0.65,88,1175,311,1217,346,,,,,,
1510,car,0.89,81,977,307,1120,362,,,,,,
1510,person,0.81,72,780,282,816,395,,,,,,
1510,car,0.74,83,1206,308,1300,388,,,,,,
1510,person,0.72,84,579,285,622,407,,,,,,
1510,person,0.75,73,739,295,777,393,,,,,,
1510,car,0.62,85,1301,319,1340,347,,,,,,
1510,car,0.83,87,1332,320,1409,374,,,,,,
1510,car,0.8,80,1424,323,1517,383,,,,,,
1510,car,0.67,88,1175,311,1216,346,,,,,,
1511,car,0.88,81,979,307,1125,362,,,,,,
1511,person,0.82,72,781,281,816,394,,,,,,
1511,car,0.73,83,1206,308,1302,389,,,,,,
1511,person,0.75,84,574,285,620,408,,,,,,
1511,person,0.75,73,739,297,777,393,,,,,,
1511,car,0.79,87,1331,319,1408,374,,,,,,
1511,car,0.8,80,1424,323,1516,383,,,,,,
1511,car,0.68,88,1175,310,1217,347,,,,,,
1512,car,0.88,81,983,308,1127,361,,,,,,
1512,person,0.83,72,782,281,817,394,,,,,,
1512,car,0.69,83,1206,308,1303,391,,,,,,
1512,person,0.76,84,572,283,618,409,,,,,,
1512,person,0.76,73,740,297,776,393,,,,,,
1512,car,0.79,87,1330,319,1407,374,,,,,,
1512,car,0.79,80,1424,323,1515,383,,,,,,
1512,car,0.68,88,1175,310,1217,347,,,,,,
1513,car,0.88,81,984,308,1128,361,,,,,,
1513,person,0.83,72,782,280,817,394,,,,,,
1513,car,0.69,83,1206,308,1304,391,,,,,,
1513,person,0.76,84,572,282,617,409,,,,,,
1513,person,0.76,73,740,297,776,393,,,,,,
1513,car,0.79,87,1330,320,1407,374,,,,,,
1513,car,0.79,80,1424,323,1514,383,,,,,,
1513,car,0.68,88,1175,310,1217,346,,,,,,
1514,car,0.87,81,988,308,1130,361,,,,,,
1514,person,0.83,72,783,280,818,394,,,,,,
1514,car,0.78,83,1206,307,1305,392,,,,,,
1514,person,0.73,84,571,280,616,410,,,,,,
1514,person,0.77,73,740,296,776,393,,,,,,
1514,car,0.76,87,1329,319,1406,374,,,,,,
1514,car,0.77,80,1424,323,1514,383,,,,,,
1514,car,0.7,88,1175,309,1218,347,,,,,,
1515,car,0.88,81,991,308,1132,361,,,,,,
1515,person,0.81,72,784,280,819,394,,,,,,
1515,car,0.78,83,1206,307,1306,393,,,,,,
1515,person,0.72,84,570,279,613,410,,,,,,
1515,person,0.77,73,741,295,777,392,,,,,,
1515,car,0.74,87,1329,319,1406,374,,,,,,
1515,car,0.77,80,1424,323,1514,383,,,,,,
1515,car,0.7,88,1175,309,1219,348,,,,,,
1516,car,0.88,81,993,307,1135,361,,,,,,
1516,person,0.81,72,784,280,820,394,,,,,,
1516,car,0.78,83,1205,307,1306,394,,,,,,
1516,person,0.74,84,568,280,611,409,,,,,,
1516,person,0.79,73,741,293,776,391,,,,,,
1516,car,0.79,87,1328,319,1403,373,,,,,,
1516,car,0.78,80,1424,323,1513,382,,,,,,
1516,car,0.69,88,1176,308,1219,348,,,,,,
1517,car,0.87,81,996,307,1137,360,,,,,,
1517,person,0.82,72,785,281,820,394,,,,,,
1517,car,0.78,83,1205,307,1308,395,,,,,,
1517,person,0.78,84,566,281,609,409,,,,,,
1517,person,0.79,73,742,292,776,390,,,,,,
1517,car,0.78,87,1328,319,1401,373,,,,,,
1517,car,0.78,80,1424,323,1512,382,,,,,,
1517,car,0.68,88,1176,308,1219,347,,,,,,
1518,car,0.85,81,999,308,1140,360,,,,,,
1518,person,0.8,72,785,281,821,393,,,,,,
1518,car,0.8,83,1206,307,1308,397,,,,,,
1518,person,0.76,84,564,279,607,409,,,,,,
1518,person,0.77,73,743,294,777,389,,,,,,
1518,car,0.83,87,1327,319,1400,372,,,,,,
1518,car,0.75,80,1424,323,1512,381,,,,,,
1518,car,0.65,88,1176,308,1220,347,,,,,,
1519,car,0.85,81,1001,308,1140,360,,,,,,
1519,person,0.8,72,785,281,821,394,,,,,,
1519,car,0.8,83,1207,307,1309,397,,,,,,
1519,person,0.76,84,564,278,607,409,,,,,,
1519,person,0.77,73,744,294,778,389,,,,,,
1519,car,0.83,87,1327,319,1400,372,,,,,,
1519,car,0.75,80,1424,323,1512,381,,,,,,
1519,car,0.65,88,1177,308,1220,347,,,,,,
1519,person,0.72,89,1817,321,1919,485,,,,,,
1519,motorbike,0.7,90,1799,409,1919,523,,,,,,
1520,car,0.83,81,1003,307,1143,360,,,,,,
1520,person,0.82,72,786,282,822,393,,,,,,
1520,car,0.79,83,1207,307,1309,398,,,,,,
