frame,tipo_objeto,confianza,id_tracking,x1,y1,x2,y2,mx1,my1,mx2,my2,plate_text,plate_conf
2367,car,0.94,1542,0,263,588,879,,,,,,
2367,car,0.63,1567,1289,318,1341,351,,,,,,
2367,car,0.66,1654,1424,321,1514,381,,,,,,
2367,car,0.53,1655,1389,323,1450,363,,,,,,
2367,car,0.56,1657,1341,324,1396,354,,,,,,
2367,car,0.62,1675,1074,315,1143,342,,,,,,
2367,car,0.44,1700,1245,316,1279,342,,,,,,
2368,car,0.94,1542,0,260,548,850,,,,,,
2368,car,0.63,1567,1288,317,1341,351,,,,,,
2368,car,0.66,1654,1425,321,1514,382,,,,,,
2368,car,0.54,1655,1389,323,1450,363,,,,,,
2368,car,0.56,1657,1341,324,1396,354,,,,,,
2368,car,0.57,1675,1077,315,1146,342,,,,,,
2368,car,0.46,1700,1245,316,1279,342,,,,,,
2369,car,0.94,1542,0,254,503,832,,,,,,
2369,car,0.64,1567,1288,317,1341,351,,,,,,
2369,car,0.66,1654,1424,321,1514,382,,,,,,
2369,car,0.54,1655,1389,323,1450,363,,,,,,
2369,car,0.56,1657,1339,324,1390,354,,,,,,
2369,car,0.63,1675,1078,315,1148,343,,,,,,
2369,car,0.41,1700,1245,316,1279,342,,,,,,
2370,car,0.94,1542,0,251,452,822,,,,,,
2370,car,0.64,1567,1287,317,1341,351,,,,,,
2370,car,0.66,1654,1425,321,1514,382,,,,,,
2370,car,0.53,1655,1389,323,1451,363,,,,,,
2370,car,0.56,1657,1339,324,1389,353,,,,,,
2370,car,0.68,1675,1081,315,1150,343,,,,,,
2371,car,0.95,1542,0,250,392,816,,,,,,
2371,car,0.63,1567,1285,316,1341,351,,,,,,
2371,car,0.67,1654,1425,321,1514,381,,,,,,
2371,car,0.55,1655,1389,323,1451,363,,,,,,
2371,car,0.57,1657,1340,324,1393,354,,,,,,
2371,car,0.69,1675,1081,315,1152,343,,,,,,
2372,car,0.91,1542,0,257,322,815,,,,,,
2372,car,0.65,1567,1284,316,1341,351,,,,,,
2372,car,0.67,1654,1425,321,1514,381,,,,,,
2372,car,0.56,1655,1389,323,1451,363,,,,,,
2372,car,0.58,1657,1340,324,1390,354,,,,,,
2372,car,0.68,1675,1082,314,1154,343,,,,,,
2372,car,0.41,1700,1246,317,1280,343,,,,,,
2373,car,0.88,1542,0,270,239,841,,,,,,
2373,car,0.66,1567,1283,316,1340,351,,,,,,
2373,car,0.67,1654,1425,321,1514,381,,,,,,
2373,car,0.55,1655,1389,323,1451,363,,,,,,
2373,car,0.57,1657,1340,324,1388,353,1349.0,342.0,1397.0,358.0,,0.43
2373,car,0.66,1675,1083,314,1157,343,,,,,,
2374,car,0.78,1542,0,334,144,879,,,,,,
2374,car,0.63,1567,1281,316,1340,350,,,,,,
2374,car,0.67,1654,1425,321,1514,381,,,,,,
2374,car,0.55,1655,1389,323,1450,363,,,,,,
2374,car,0.56,1657,1340,324,1387,353,,,,,,
2374,car,0.64,1675,1086,314,1157,343,,,,,,
2375,car,0.63,1567,1280,316,1337,350,,,,,,
2375,car,0.67,1654,1425,321,1514,381,,,,,,
2375,car,0.56,1655,1390,323,1450,363,,,,,,
2375,car,0.57,1657,1340,324,1385,353,,,,,,
2375,car,0.71,1675,1087,313,1158,343,,,,,,
2376,car,0.63,1567,1279,316,1338,350,,,,,,
2376,car,0.67,1654,1425,321,1514,381,,,,,,
2376,car,0.56,1655,1390,323,1450,363,,,,,,
2376,car,0.56,1657,1340,324,1383,353,1348.0,341.0,1392.0,358.0,,0.41
2376,car,0.69,1675,1090,314,1160,342,,,,,,
2377,car,0.6,1567,1279,316,1341,350,,,,,,
2377,car,0.66,1654,1426,322,1515,382,,,,,,
2377,car,0.55,1655,1390,323,1450,363,,,,,,
2377,car,0.54,1657,1340,324,1386,353,,,,,,
2377,car,0.67,1675,1094,314,1163,343,,,,,,
2377,car,0.4,1700,1245,316,1277,343,,,,,,
2378,car,0.59,1567,1279,317,1342,350,,,,,,
2378,car,0.65,1654,1426,323,1514,381,,,,,,
2378,car,0.55,1655,1390,323,1450,363,,,,,,
2378,car,0.54,1657,1340,324,1386,353,,,,,,
2378,car,0.66,1675,1098,315,1165,343,,,,,,
2379,car,0.59,1567,1281,316,1339,350,,,,,,
2379,car,0.66,1654,1426,323,1514,381,,,,,,
2379,car,0.55,1655,1390,323,1450,363,,,,,,
2379,car,0.54,1657,1340,324,1386,353,,,,,,
2379,car,0.69,1675,1100,315,1166,343,,,,,,
2380,car,0.58,1567,1281,316,1337,349,,,,,,
2380,car,0.66,1654,1426,323,1514,381,,,,,,
2380,car,0.55,1655,1390,323,1450,363,,,,,,
2380,car,0.53,1657,1340,324,1393,354,,,,,,
2380,car,0.74,1675,1102,314,1167,343,,,,,,
2381,car,0.58,1567,1281,316,1333,349,,,,,,
2381,car,0.67,1654,1426,323,1515,382,,,,,,
2381,car,0.55,1655,1390,323,1450,363,,,,,,
2381,car,0.53,1657,1340,324,1395,354,,,,,,
2381,car,0.76,1675,1103,314,1168,343,,,,,,
2382,car,0.6,1567,1279,315,1337,349,,,,,,
2382,car,0.66,1654,1426,323,1514,381,,,,,,
2382,car,0.55,1655,1390,323,1450,363,,,,,,
2382,car,0.53,1657,1340,324,1396,354,,,,,,
2382,car,0.75,1675,1108,313,1169,344,,,,,,
2383,car,0.59,1567,1278,315,1339,349,,,,,,
2383,car,0.67,1654,1426,323,1514,381,,,,,,
2383,car,0.55,1655,1390,323,1450,363,,,,,,
2383,car,0.54,1657,1341,324,1396,354,,,,,,
2383,car,0.73,1675,1112,313,1170,344,,,,,,
2384,car,0.59,1567,1276,315,1340,349,,,,,,
2384,car,0.69,1654,1426,323,1514,381,,,,,,
2384,car,0.55,1655,1390,323,1450,363,,,,,,
2384,car,0.54,1657,1341,324,1396,354,,,,,,
2384,car,0.75,1675,1112,313,1171,344,,,,,,
2385,car,0.56,1567,1275,315,1341,349,,,,,,
2385,car,0.68,1654,1426,323,1514,381,,,,,,
2385,car,0.55,1655,1390,323,1450,363,,,,,,
2385,car,0.55,1657,1341,324,1396,354,,,,,,
2385,car,0.74,1675,1112,313,1173,345,,,,,,
2386,car,0.53,1567,1275,315,1340,350,,,,,,
2386,car,0.68,1654,1426,323,1514,381,,,,,,
2386,car,0.55,1655,1390,323,1450,363,,,,,,
2386,car,0.55,1657,1341,324,1396,354,,,,,,
2386,car,0.72,1675,1113,313,1174,345,,,,,,
2387,car,0.51,1567,1276,315,1325,350,,,,,,
2387,car,0.68,1654,1426,323,1514,381,,,,,,
2387,car,0.56,1655,1390,323,1450,363,,,,,,
2387,car,0.54,1657,1341,324,1397,354,,,,,,
2387,car,0.73,1675,1115,313,1176,345,,,,,,
2388,car,0.53,1567,1275,315,1318,350,,,,,,
2388,car,0.68,1654,1426,323,1513,381,,,,,,
2388,car,0.56,1655,1390,323,1450,363,,,,,,
2388,car,0.54,1657,1341,324,1397,354,,,,,,
2388,car,0.74,1675,1116,313,1177,345,,,,,,
2389,car,0.5,1567,1275,316,1316,350,,,,,,
2389,car,0.7,1654,1425,323,1513,381,,,,,,
2389,car,0.57,1655,1390,323,1450,363,,,,,,
2389,car,0.56,1657,1341,324,1396,354,,,,,,
2389,car,0.75,1675,1118,313,1178,345,,,,,,
2390,car,0.55,1567,1274,316,1314,350,,,,,,
2390,car,0.7,1654,1425,323,1513,381,,,,,,
2390,car,0.57,1655,1390,323,1450,363,,,,,,
2390,car,0.56,1657,1341,324,1396,354,,,,,,
2390,car,0.75,1675,1120,313,1179,345,,,,,,
2391,car,0.56,1567,1273,315,1314,350,,,,,,
2391,car,0.71,1654,1425,323,1513,381,,,,,,
2391,car,0.59,1655,1390,323,1450,363,,,,,,
2391,car,0.58,1657,1348,324,1398,355,,,,,,
2391,car,0.75,1675,1121,313,1180,346,,,,,,
2391,car,0.5,1703,1309,318,1342,349,,,,,,
2392,car,0.58,1567,1272,315,1312,350,,,,,,
2392,car,0.71,1654,1425,323,1513,381,,,,,,
2392,car,0.59,1655,1390,323,1450,363,,,,,,
2392,car,0.57,1657,1350,324,1398,355,,,,,,
2392,car,0.75,1675,1124,313,1181,346,,,,,,
2392,car,0.5,1703,1307,318,1342,349,,,,,,
2393,car,0.53,1567,1271,315,1311,350,,,,,,
2393,car,0.71,1654,1425,323,1513,381,,,,,,
2393,car,0.58,1655,1389,323,1450,363,,,,,,
2393,car,0.57,1657,1351,324,1398,355,,,,,,
2393,car,0.73,1675,1129,313,1181,346,,,,,,
2393,car,0.51,1703,1303,318,1342,349,,,,,,
2394,car,0.54,1567,1271,315,1309,349,,,,,,
2394,car,0.7,1654,1425,323,1513,381,,,,,,
2394,car,0.58,1655,1389,323,1450,363,,,,,,
2394,car,0.57,1657,1351,324,1398,355,,,,,,
2394,car,0.75,1675,1132,314,1182,346,,,,,,
2394,car,0.58,1703,1302,319,1342,349,,,,,,
2395,car,0.55,1567,1270,315,1308,348,,,,,,
2395,car,0.69,1654,1425,323,1513,381,,,,,,
2395,car,0.57,1655,1389,323,1450,363,,,,,,
2395,car,0.57,1657,1351,324,1398,355,,,,,,
2395,car,0.72,1675,1134,314,1183,347,,,,,,
2395,car,0.61,1703,1303,319,1342,348,,,,,,
2396,car,0.55,1567,1270,315,1307,348,,,,,,
2396,car,0.7,1654,1425,323,1513,381,,,,,,
2396,car,0.58,1655,1389,323,1450,363,,,,,,
2396,car,0.57,1657,1352,324,1398,355,,,,,,
2396,car,0.71,1675,1132,314,1185,347,,,,,,
2396,car,0.63,1703,1303,319,1342,348,,,,,,
2397,car,0.55,1567,1268,315,1306,348,,,,,,
2397,car,0.7,1654,1425,323,1513,381,,,,,,
2397,car,0.57,1655,1390,323,1450,363,,,,,,
2397,car,0.56,1657,1352,324,1398,355,,,,,,
2397,car,0.69,1675,1137,314,1186,347,,,,,,
2397,car,0.65,1703,1303,319,1342,348,,,,,,
2398,car,0.57,1567,1267,316,1306,348,,,,,,
2398,car,0.69,1654,1425,323,1513,381,,,,,,
2398,car,0.56,1655,1389,323,1450,363,,,,,,
2398,car,0.56,1657,1352,324,1398,355,,,,,,
2398,car,0.69,1675,1140,315,1186,347,,,,,,
2398,car,0.66,1703,1303,319,1342,348,,,,,,
2399,car,0.59,1567,1260,316,1305,348,,,,,,
2399,car,0.7,1654,1425,323,1513,381,,,,,,
2399,car,0.57,1655,1389,323,1450,363,,,,,,
2399,car,0.57,1657,1352,324,1398,355,,,,,,
2399,car,0.67,1675,1141,315,1187,347,,,,,,
2399,car,0.67,1703,1303,319,1342,348,,,,,,
2400,car,0.56,1567,1255,316,1305,348,,,,,,
2400,car,0.7,1654,1425,323,1513,381,,,,,,
2400,car,0.57,1655,1389,323,1450,363,,,,,,
2400,car,0.56,1657,1344,324,1397,355,,,,,,
2400,car,0.66,1675,1142,315,1188,346,,,,,,
2400,car,0.68,1703,1302,320,1342,349,,,,,,
2401,car,0.59,1567,1253,315,1304,348,,,,,,
2401,car,0.69,1654,1425,323,1513,381,,,,,,
2401,car,0.56,1655,1390,323,1450,363,,,,,,
2401,car,0.55,1657,1342,324,1396,354,,,,,,
2401,car,0.62,1675,1142,314,1188,347,,,,,,
2401,car,0.69,1703,1302,320,1343,349,,,,,,
2402,car,0.52,1567,1252,315,1304,348,,,,,,
2402,car,0.7,1654,1425,323,1513,381,,,,,,
2402,car,0.55,1655,1390,323,1450,363,,,,,,
2402,car,0.55,1657,1340,323,1396,354,,,,,,
2402,car,0.57,1675,1143,314,1189,347,,,,,,
2402,car,0.69,1703,1301,320,1343,349,,,,,,
2403,car,0.51,1567,1251,315,1303,348,,,,,,
2403,car,0.69,1654,1425,323,1513,381,,,,,,
2403,car,0.56,1655,1390,323,1450,363,,,,,,
2403,car,0.55,1657,1340,324,1396,354,1355.0,342.0,1406.0,360.0,,0.41
2403,car,0.59,1675,1144,314,1191,347,,,,,,
2403,car,0.69,1703,1301,320,1343,350,,,,,,
2404,car,0.5,1567,1256,316,1303,349,,,,,,
2404,car,0.69,1654,1425,323,1513,381,,,,,,
2404,car,0.56,1655,1390,323,1450,363,,,,,,
2404,car,0.55,1657,1349,324,1398,355,1358.0,343.0,1407.0,361.0,,0.43
2404,car,0.66,1675,1146,314,1192,347,,,,,,
2404,car,0.68,1703,1300,320,1343,350,,,,,,
2405,car,0.47,1567,1255,316,1302,349,,,,,,
2405,car,0.7,1654,1425,323,1513,381,,,,,,
2405,car,0.56,1655,1390,323,1450,363,,,,,,
2405,car,0.55,1657,1343,324,1397,354,,,,,,
2405,car,0.65,1675,1147,314,1193,347,,,,,,
2405,car,0.69,1703,1299,320,1343,350,,,,,,
2406,car,0.5,1567,1258,316,1301,349,,,,,,
2406,car,0.69,1654,1425,323,1513,381,,,,,,
2406,car,0.56,1655,1390,323,1450,363,,,,,,
2406,car,0.56,1657,1341,324,1396,354,,,,,,
2406,car,0.64,1675,1148,314,1194,347,,,,,,
2406,car,0.68,1703,1299,320,1343,350,,,,,,
2407,car,0.53,1567,1259,317,1301,349,,,,,,
2407,car,0.69,1654,1425,323,1513,381,,,,,,
2407,car,0.56,1655,1390,323,1450,363,,,,,,
2407,car,0.56,1657,1340,324,1396,354,,,,,,
2407,car,0.69,1675,1148,314,1194,347,,,,,,
2407,car,0.68,1703,1300,320,1343,350,,,,,,
2408,car,0.5,1567,1258,317,1302,349,,,,,,
2408,car,0.71,1654,1425,323,1513,381,,,,,,
2408,car,0.56,1655,1390,323,1450,363,,,,,,
2408,car,0.56,1657,1340,324,1396,354,,,,,,
2408,car,0.68,1675,1147,313,1195,347,,,,,,
2408,car,0.69,1703,1300,320,1343,349,,,,,,
2409,car,0.5,1567,1258,317,1302,348,,,,,,
2409,car,0.7,1654,1425,323,1513,381,,,,,,
2409,car,0.56,1655,1390,323,1450,363,,,,,,
2409,car,0.57,1657,1340,324,1396,354,1355.0,342.0,1406.0,360.0,,0.42
2409,car,0.65,1675,1148,313,1196,347,,,,,,
2409,car,0.69,1703,1301,320,1342,349,,,,,,
2410,car,0.51,1567,1256,317,1302,348,,,,,,
2410,car,0.71,1654,1425,323,1514,381,,,,,,
2410,car,0.56,1655,1389,323,1450,363,,,,,,
2410,car,0.56,1657,1340,324,1396,354,,,,,,
2410,car,0.62,1675,1148,312,1197,347,,,,,,
2410,car,0.69,1703,1302,320,1342,349,,,,,,
2411,car,0.47,1567,1256,317,1302,348,,,,,,
2411,car,0.71,1654,1426,323,1514,381,,,,,,
2411,car,0.56,1655,1389,323,1450,363,,,,,,
2411,car,0.56,1657,1340,324,1396,354,,,,,,
2411,car,0.67,1675,1150,312,1197,347,,,,,,
2411,car,0.69,1703,1302,320,1342,349,,,,,,
2412,car,0.5,1567,1255,317,1302,347,,,,,,
2412,car,0.71,1654,1426,323,1514,381,,,,,,
2412,car,0.56,1655,1389,323,1450,363,,,,,,
2412,car,0.56,1657,1340,324,1396,354,,,,,,
2412,car,0.68,1675,1150,312,1197,347,,,,,,
2412,car,0.69,1703,1302,320,1342,349,,,,,,
2413,car,0.46,1567,1255,317,1297,348,,,,,,
2413,car,0.72,1654,1425,323,1513,381,,,,,,
2413,car,0.56,1655,1390,323,1450,363,,,,,,
2413,car,0.56,1657,1340,324,1396,354,,,,,,
2413,car,0.71,1675,1151,312,1198,347,,,,,,
2413,car,0.7,1703,1303,320,1342,348,,,,,,
2414,car,0.46,1567,1254,317,1292,347,,,,,,
2414,car,0.71,1654,1425,323,1513,381,,,,,,
2414,car,0.56,1655,1390,323,1450,363,,,,,,
2414,car,0.57,1657,1340,324,1396,354,,,,,,
2414,car,0.72,1675,1151,312,1198,347,,,,,,
2414,car,0.7,1703,1303,320,1342,348,,,,,,
2415,car,0.48,1567,1253,317,1290,347,,,,,,
2415,car,0.73,1654,1425,323,1513,381,,,,,,
2415,car,0.55,1655,1390,323,1450,363,,,,,,
2415,car,0.56,1657,1341,324,1396,354,,,,,,
2415,car,0.69,1675,1150,312,1199,347,,,,,,
2415,car,0.71,1703,1303,320,1342,348,,,,,,
2416,car,0.4,1567,1253,317,1289,347,,,,,,
2416,car,0.73,1654,1425,323,1513,381,,,,,,
2416,car,0.56,1655,1390,323,1450,363,,,,,,
2416,car,0.55,1657,1340,324,1396,354,,,,,,
2416,car,0.7,1675,1150,312,1200,347,,,,,,
2416,car,0.71,1703,1303,320,1342,348,,,,,,
2417,car,0.4,1567,1252,317,1288,347,,,,,,
2417,car,0.72,1654,1425,323,1513,381,,,,,,
2417,car,0.55,1655,1390,323,1450,363,,,,,,
2417,car,0.56,1657,1341,324,1396,354,,,,,,
2417,car,0.68,1675,1150,312,1201,347,,,,,,
2417,car,0.71,1703,1304,320,1342,348,,,,,,
2418,car,0.42,1567,1251,317,1288,347,,,,,,
2418,car,0.72,1654,1425,323,1513,381,,,,,,
2418,car,0.56,1655,1391,323,1450,363,,,,,,
2418,car,0.55,1657,1341,324,1396,354,,,,,,
2418,car,0.67,1675,1150,312,1201,347,,,,,,
2418,car,0.7,1703,1304,320,1342,348,,,,,,
2419,car,0.72,1654,1425,323,1513,381,,,,,,
2419,car,0.55,1655,1391,323,1450,363,,,,,,
2419,car,0.52,1657,1340,324,1387,353,1348.0,342.0,1396.0,357.0,,0.45
2419,car,0.68,1675,1151,311,1202,347,,,,,,
2419,car,0.7,1703,1304,320,1342,348,,,,,,
2420,car,0.72,1654,1425,323,1513,381,,,,,,
2420,car,0.55,1655,1391,323,1450,363,,,,,,
2420,car,0.55,1657,1340,324,1393,354,,,,,,
2420,car,0.69,1675,1152,311,1202,347,,,,,,
2420,car,0.69,1703,1304,320,1342,348,,,,,,
2421,car,0.73,1654,1425,323,1513,381,,,,,,
2421,car,0.55,1655,1391,323,1450,363,,,,,,
2421,car,0.53,1657,1340,324,1385,353,,,,,,
2421,car,0.69,1675,1153,312,1203,347,,,,,,
2421,car,0.7,1703,1304,320,1342,348,,,,,,
2422,car,0.73,1654,1425,323,1513,381,,,,,,
2422,car,0.54,1655,1391,323,1450,363,,,,,,
2422,car,0.55,1657,1340,324,1393,353,,,,,,
2422,car,0.69,1675,1153,312,1204,347,,,,,,
2422,car,0.69,1703,1304,320,1342,348,,,,,,
2423,car,0.72,1654,1425,323,1513,381,,,,,,
2423,car,0.55,1655,1391,323,1450,363,,,,,,
2423,car,0.55,1657,1340,324,1395,354,,,,,,
2423,car,0.67,1675,1153,312,1205,347,,,,,,
2423,car,0.7,1703,1304,321,1342,348,,,,,,
2424,car,0.72,1654,1425,323,1513,381,,,,,,
2424,car,0.55,1655,1391,323,1450,363,,,,,,
2424,car,0.53,1657,1340,324,1386,353,,,,,,
2424,car,0.65,1675,1155,312,1206,347,,,,,,
2424,car,0.69,1703,1304,321,1342,348,,,,,,
2425,car,0.71,1654,1425,323,1513,381,,,,,,
2425,car,0.57,1655,1390,323,1450,363,,,,,,
2425,car,0.57,1657,1341,324,1393,354,,,,,,
2425,car,0.63,1675,1156,312,1206,347,,,,,,
2425,car,0.69,1703,1304,321,1342,348,,,,,,
2425,car,0.49,1567,1243,315,1285,346,,,,,,
2426,car,0.7,1654,1425,323,1513,381,,,,,,
2426,car,0.57,1655,1390,323,1450,363,1390.0,342.0,1438.0,368.0,,0.41
2426,car,0.54,1657,1340,324,1383,353,,,,,,
2426,car,0.65,1675,1156,312,1206,347,,,,,,
2426,car,0.68,1703,1304,321,1342,348,,,,,,
2426,car,0.53,1567,1242,315,1284,346,,,,,,
2427,car,0.7,1654,1425,322,1513,381,,,,,,
2427,car,0.57,1655,1390,323,1449,363,,,,,,
2427,car,0.54,1657,1340,324,1378,352,1351.0,339.0,1388.0,357.0,,0.44
2427,car,0.62,1675,1154,312,1207,348,,,,,,
2427,car,0.69,1703,1304,321,1342,348,,,,,,
2427,car,0.53,1567,1242,315,1284,345,,,,,,
2427,car,0.57,1711,1361,324,1398,355,,,,,,
2428,car,0.7,1654,1425,322,1513,381,,,,,,
2428,car,0.57,1655,1390,323,1449,363,,,,,,
2428,car,0.55,1657,1340,324,1375,352,,,,,,
2428,car,0.66,1675,1154,312,1208,349,,,,,,
2428,car,0.69,1703,1304,320,1342,348,,,,,,
2428,car,0.54,1567,1242,315,1284,345,,,,,,
2428,car,0.57,1711,1361,324,1398,355,,,,,,
2429,car,0.69,1654,1425,322,1513,381,,,,,,
2429,car,0.57,1655,1390,323,1449,363,,,,,,
2429,car,0.65,1675,1153,312,1210,349,,,,,,
2429,car,0.69,1703,1304,320,1342,348,,,,,,
2429,car,0.58,1567,1241,315,1284,345,,,,,,
2429,car,0.57,1711,1345,324,1397,354,,,,,,
2430,car,0.7,1654,1425,322,1513,381,,,,,,
2430,car,0.56,1655,1390,323,1449,363,,,,,,
2430,car,0.62,1675,1153,312,1210,350,1165.0,331.0,1213.0,349.0,,0.4
2430,car,0.69,1703,1304,320,1342,348,,,,,,
2430,car,0.59,1567,1241,315,1284,346,,,,,,
2430,car,0.57,1711,1340,324,1396,354,,,,,,
2431,car,0.7,1654,1425,323,1513,381,,,,,,
2431,car,0.56,1655,1390,323,1449,363,,,,,,
2431,car,0.59,1675,1154,313,1211,350,,,,,,
2431,car,0.69,1703,1304,321,1342,348,,,,,,
2431,car,0.62,1567,1241,315,1283,346,,,,,,
2431,car,0.58,1711,1339,324,1396,354,,,,,,
2432,car,0.7,1654,1425,322,1513,381,,,,,,
2432,car,0.56,1655,1390,323,1449,363,,,,,,
2432,car,0.61,1675,1154,313,1212,350,,,,,,
2432,car,0.69,1703,1304,320,1342,348,,,,,,
2432,car,0.61,1567,1242,315,1283,346,,,,,,
2432,car,0.58,1711,1349,324,1397,355,,,,,,
2432,car,0.55,1657,1340,324,1378,352,1351.0,339.0,1388.0,357.0,,0.44
2433,car,0.7,1654,1425,323,1513,381,,,,,,
2433,car,0.56,1655,1390,323,1449,363,,,,,,
2433,car,0.57,1675,1155,313,1212,350,,,,,,
2433,car,0.69,1703,1304,320,1342,348,,,,,,
2433,car,0.64,1567,1242,315,1283,346,,,,,,
2433,car,0.58,1711,1342,324,1396,354,,,,,,
2434,car,0.7,1654,1425,323,1513,381,,,,,,
2434,car,0.56,1655,1390,323,1449,363,,,,,,
2434,car,0.6,1675,1155,313,1212,350,,,,,,
2434,car,0.69,1703,1304,320,1342,348,,,,,,
2434,car,0.65,1567,1242,315,1283,345,,,,,,
2434,car,0.58,1711,1350,324,1397,355,,,,,,
2434,car,0.54,1657,1340,324,1378,352,1351.0,340.0,1388.0,357.0,,0.48
2435,car,0.7,1654,1425,322,1513,381,,,,,,
2435,car,0.56,1655,1390,323,1450,363,,,,,,
2435,car,0.57,1675,1156,313,1213,350,,,,,,
2435,car,0.69,1703,1304,321,1342,348,,,,,,
2435,car,0.63,1567,1242,315,1283,345,,,,,,
2435,car,0.58,1711,1343,324,1396,354,,,,,,
2436,car,0.7,1654,1425,323,1513,381,,,,,,
2436,car,0.57,1655,1390,323,1450,363,,,,,,
2436,car,0.6,1675,1157,311,1215,350,,,,,,
2436,car,0.69,1703,1304,321,1342,348,,,,,,
2436,car,0.63,1567,1242,316,1283,345,,,,,,
2436,car,0.57,1711,1341,324,1396,354,,,,,,
2437,car,0.7,1654,1425,323,1513,381,,,,,,
2437,car,0.56,1655,1390,323,1450,363,,,,,,
2437,car,0.66,1675,1159,311,1216,351,,,,,,
2437,car,0.69,1703,1304,321,1342,348,,,,,,
2437,car,0.62,1567,1243,316,1283,345,,,,,,
2437,car,0.57,1711,1351,324,1397,355,,,,,,
2437,car,0.54,1657,1339,324,1381,352,1347.0,341.0,1390.0,357.0,,0.4
2438,car,0.69,1654,1425,323,1513,381,,,,,,
2438,car,0.56,1655,1389,323,1450,363,,,,,,
2438,car,0.7,1675,1161,312,1217,351,,,,,,
2438,car,0.69,1703,1304,321,1342,348,,,,,,
2438,car,0.61,1567,1243,315,1283,345,,,,,,
2438,car,0.56,1711,1343,324,1396,354,,,,,,
2439,car,0.68,1654,1425,323,1513,381,,,,,,
2439,car,0.56,1655,1389,323,1450,363,,,,,,
2439,car,0.7,1675,1163,313,1218,352,,,,,,
2439,car,0.68,1703,1304,321,1343,348,,,,,,
2439,car,0.6,1567,1243,316,1282,345,,,,,,
2439,car,0.55,1711,1341,324,1396,354,,,,,,
2439,car,0.67,1718,1841,447,1919,590,,,,,,
2440,car,0.68,1654,1425,323,1513,381,,,,,,
2440,car,0.56,1655,1389,323,1450,363,,,,,,
2440,car,0.71,1675,1164,313,1219,352,,,,,,
2440,car,0.68,1703,1304,321,1343,348,,,,,,
2440,car,0.6,1567,1244,317,1282,345,,,,,,
2440,car,0.56,1711,1340,324,1396,354,,,,,,
2440,car,0.75,1718,1819,440,1919,585,,,,,,
2441,car,0.68,1654,1425,321,1514,381,,,,,,
2441,car,0.56,1655,1389,323,1450,363,,,,,,
2441,car,0.71,1675,1165,313,1219,352,,,,,,
2441,car,0.68,1703,1304,321,1343,348,,,,,,
2441,car,0.61,1567,1244,316,1283,345,,,,,,
2441,car,0.56,1711,1340,324,1396,354,,,,,,
2441,car,0.83,1718,1792,435,1919,575,,,,,,
2442,car,0.67,1654,1425,322,1513,381,,,,,,
2442,car,0.56,1655,1389,323,1450,363,,,,,,
2442,car,0.71,1675,1164,313,1220,352,,,,,,
2442,car,0.68,1703,1304,321,1343,348,,,,,,
2442,car,0.61,1567,1243,316,1283,345,,,,,,
2442,car,0.57,1711,1340,324,1396,354,,,,,,
2442,car,0.8,1718,1765,421,1919,573,,,,,,
2443,car,0.69,1654,1425,322,1513,381,,,,,,
2443,car,0.55,1655,1389,323,1450,363,,,,,,
2443,car,0.73,1675,1166,312,1221,351,,,,,,
2443,car,0.68,1703,1304,320,1343,348,,,,,,
2443,car,0.62,1567,1243,317,1283,345,,,,,,
2443,car,0.56,1711,1350,324,1397,355,,,,,,
2443,car,0.89,1718,1741,398,1919,571,,,,,,
2444,car,0.68,1654,1425,323,1513,381,,,,,,
2444,car,0.55,1655,1389,323,1450,363,,,,,,
2444,car,0.75,1675,1167,311,1221,351,,,,,,
2444,car,0.68,1703,1304,320,1343,348,,,,,,
2444,car,0.62,1567,1242,317,1283,346,,,,,,
2444,car,0.57,1711,1353,324,1398,355,,,,,,
2444,car,0.88,1718,1717,377,1919,570,1739.0,377.0,1784.0,393.0,,0.45
2445,car,0.67,1654,1425,323,1513,381,,,,,,
2445,car,0.56,1655,1389,323,1450,363,,,,,,
2445,car,0.77,1675,1168,311,1222,351,,,,,,
2445,car,0.69,1703,1304,320,1343,348,,,,,,
2445,car,0.61,1567,1242,317,1283,346,,,,,,
2445,car,0.58,1711,1354,324,1398,355,,,,,,
2445,car,0.89,1718,1695,365,1919,565,1786.0,365.0,1864.0,394.0,,0.66
2446,car,0.68,1654,1425,323,1513,381,,,,,,
2446,car,0.56,1655,1389,323,1450,363,,,,,,
2446,car,0.78,1675,1168,311,1223,351,,,,,,
2446,car,0.69,1703,1304,320,1343,348,,,,,,
2446,car,0.61,1567,1242,316,1283,346,,,,,,
2446,car,0.57,1711,1355,324,1398,355,,,,,,
2446,car,0.89,1718,1675,354,1919,563,1737.0,354.0,1784.0,394.0,,0.45
2447,car,0.68,1654,1426,323,1514,382,,,,,,
2447,car,0.55,1655,1389,323,1450,363,,,,,,
2447,car,0.77,1675,1169,311,1223,351,,,,,,
2447,car,0.68,1703,1304,320,1343,348,,,,,,
2447,car,0.58,1567,1241,316,1283,346,,,,,,
2447,car,0.57,1711,1355,324,1398,355,,,,,,
2447,car,0.9,1718,1657,349,1919,568,1658.0,349.0,1785.0,411.0,,0.45
2448,car,0.68,1654,1426,323,1515,383,,,,,,
2448,car,0.56,1655,1389,323,1450,363,,,,,,
2448,car,0.77,1675,1170,312,1224,352,,,,,,
2448,car,0.68,1703,1304,320,1343,348,,,,,,
2448,car,0.58,1567,1241,316,1282,346,,,,,,
